nopur,b1,b2,b3,b4,feat1,feat2,feat3,feat4,price1,price2,price3,price4,ipt,id,exp,inccat,flsize,qty
0,1,0,0,0,0,0,0,0,.053,.081,.049,.079,3,53,12.94,4,3,2
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,53,14.41,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,7.53,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,53,10.99,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,5.3,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,1.38,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,16.46,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,16.77,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,19.68,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,15.75,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,30.54,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,53,44.27,4,3,0
1,0,0,0,0,0,0,0,0,.108,.085,.061,.086,1,53,6.59,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,53,18.61,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,3,53,44.55,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,1,53,1.39,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,3,53,4.99,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,1,53,6.94,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,2,53,4.36,4,3,0
1,0,0,0,0,0,0,0,0,.098,.081,.049,.079,1,53,4.23,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,53,49.4,4,3,0
1,0,0,0,0,0,0,0,0,.108,.092,.061,.084,4,53,3.59,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,19.12,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,40.23,4,3,0
0,0,0,1,0,0,0,0,0,.103,.081,.049,.079,4,53,3.97,4,3,1
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,6,53,4.61,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,26.23,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,51.05,4,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.061,.081,1,53,5.99,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,7.85,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,13.66,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,53,7.54,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,21.46,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,53,23.66,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,53,24,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,53,14.92,4,3,0
1,0,0,0,0,0,0,0,0,.115,.09,.061,.081,3,53,4.88,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,24.72,4,3,0
1,0,0,0,0,0,1,0,0,.106,.064,.051,.081,1,53,46.35,4,3,0
1,0,0,0,0,0,1,0,0,.106,.064,.051,.081,2,53,8.05,4,3,0
1,0,0,0,0,0,1,0,0,.106,.064,.051,.081,3,53,20.99,4,3,0
1,0,0,0,0,0,0,0,0,.108,.07,.052,.085,1,53,29.58,4,3,0
1,0,0,0,0,0,0,0,0,.108,.07,.052,.085,2,53,32.31,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,53,44.47,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,53,11.47,4,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.061,.086,5,53,6.29,4,3,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,53,16.12,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,5,53,72.44,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,53,8.51,4,3,0
1,0,0,0,0,0,0,0,0,.108,.09,.061,.081,3,53,8.92,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,53,18.59,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,53,35.13,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,53,17.92,4,3,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,53,2.75,4,3,0
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,1,53,25.46,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,1,53,13.19,4,3,1
0,0,1,0,0,0,0,0,0,.115,.081,.049,.079,2,53,2.12,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,1,53,30.39,4,3,5
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,4,53,36.09,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,3,53,31.71,4,3,2
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,2,53,21.37,4,3,1
0,1,0,0,0,0,0,0,0,.083,.081,.049,.079,2,53,11.7,4,3,2
0,1,0,0,0,0,0,0,0,.083,.081,.049,.079,4,53,9.29,4,3,2
0,1,0,0,0,0,0,0,0,.083,.081,.049,.079,1,53,4.03,4,3,2
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,1,53,37.83,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,3,53,1.49,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,1,53,2.77,4,3,1
0,0,0,0,1,0,0,0,0,.115,.081,.049,.079,2,53,41.83,4,3,1
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,1,53,4.55,4,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,2,53,5.56,4,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,2,53,5.53,4,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,9,53,48.29,4,3,0
0,0,0,1,0,0,0,1,0,.115,.081,.031,.079,4,53,6.77,4,3,3
0,0,0,1,0,0,0,1,0,.115,.081,.031,.079,2,53,44.01,4,3,1
1,0,0,0,0,0,0,0,0,.115,.081,.032,.079,4,53,14.52,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.049,.079,5,53,46.63,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,6,53,54.84,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,5,53,42.44,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.049,.079,7,53,45.84,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.049,.079,1,53,.87,4,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.054,.079,4,53,19.77,4,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.054,.079,3,53,53.74,4,3,0
1,0,0,0,0,1,0,0,0,.115,.086,.054,.079,1,53,9.5,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,7,53,47.12,4,3,0
1,0,0,0,0,0,0,0,0,.122,.096,.057,.086,6,53,47.58,4,3,0
1,0,0,0,0,1,0,0,0,.132,.092,.063,.104,6,53,8.57,4,3,0
1,0,0,0,0,1,0,0,0,.132,.092,.063,.104,2,53,40.74,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,53,13.83,4,3,0
1,0,0,0,0,0,0,0,0,.115,.081,.036,.079,1,53,.67,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,42.19,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,53,13.99,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,44.32,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.049,.079,6,53,11.29,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.049,.079,1,53,44.09,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,53,12.14,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,53,54.23,4,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,2,53,6.07,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,53,49.54,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,53,13.09,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,8.73,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,39.58,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,6,53,46.08,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,53,3.27,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,6.18,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,5.16,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,52.6,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,53,3.78,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,16.32,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,37.88,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,7,53,44.95,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,53,22.99,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,3.28,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,48.94,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,10.5,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,53,17.89,4,3,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,1,53,39.14,4,3,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,6,53,1.21,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,38.82,4,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,1,53,3.48,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,20.14,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,4.95,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,53,10.15,4,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,3,53,31.33,4,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,2,53,2.78,4,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,6,53,9.11,4,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,1,53,9.84,4,3,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,2,53,51.63,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,9,53,58.89,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,.79,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,46.97,4,3,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,8,53,3.19,4,3,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,1,53,34.52,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,53,5.09,4,3,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,53,2.08,4,3,0
1,0,0,0,0,0,0,0,0,.118,.086,.054,.079,2,53,49.28,4,3,0
1,0,0,0,0,0,0,0,0,.118,.086,.054,.079,1,53,3.83,4,3,0
1,0,0,0,0,0,0,0,0,.118,.086,.054,.079,3,53,3.16,4,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,2,53,23.39,4,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,2,53,32.58,4,3,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,4,53,4.94,4,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.084,1,53,45.2,4,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.084,5,53,3.79,4,3,0
0,1,0,0,0,1,0,0,0,.083,.086,.054,.086,1,53,13.27,4,3,1
0,1,0,0,0,1,0,0,0,.083,.086,.054,.086,5,53,44.64,4,3,1
1,0,0,0,0,0,0,0,0,.092,.086,.054,.085,2,53,1.79,4,3,0
1,0,0,0,0,0,0,0,0,.092,.086,.054,.085,2,53,7.46,4,3,0
1,0,0,0,0,0,0,0,0,.092,.086,.054,.085,2,53,7.24,4,3,0
1,0,0,0,0,0,1,0,0,.122,.063,.054,.086,7,53,46.8,4,3,0
1,0,0,0,0,0,1,0,0,.122,.063,.054,.086,2,53,26.05,4,3,0
1,0,0,0,0,0,0,0,0,.122,.064,.054,.086,4,53,29.43,4,3,0
1,0,0,0,0,0,0,0,0,.122,.064,.054,.086,2,53,14.24,4,3,0
1,0,0,0,0,0,0,0,1,.083,.086,.055,.063,2,53,36.87,4,3,0
1,0,0,0,0,0,0,0,1,.083,.086,.055,.063,3,53,32.37,4,3,0
1,0,0,0,0,0,0,0,1,.083,.086,.055,.063,3,53,51.31,4,3,0
0,0,0,0,1,0,0,0,1,.115,.086,.061,.063,4,53,23.55,4,3,4
0,0,0,0,1,0,0,0,0,.115,.086,.061,.063,4,53,1.95,4,3,2
0,0,0,0,1,0,0,0,0,.115,.086,.061,.063,1,53,40.31,4,3,2
0,0,0,0,1,0,0,0,0,.115,.086,.061,.063,1,53,17.86,4,3,2
0,0,0,0,1,0,0,0,0,.115,.086,.061,.063,4,53,12.25,4,3,2
0,0,0,0,1,0,0,0,0,.115,.086,.061,.063,1,53,7.78,4,3,2
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,1,53,51.16,4,3,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,4,53,15.17,4,3,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,3,53,13.53,4,3,0
1,0,0,0,0,0,1,0,0,.115,.063,.061,.079,1,53,42.29,4,3,0
1,0,0,0,0,0,1,0,0,.115,.063,.061,.079,2,53,8.38,4,3,0
1,0,0,0,0,0,1,0,0,.115,.063,.061,.079,1,53,52.26,4,3,0
0,0,1,0,0,0,0,1,0,.115,.063,.061,.079,3,53,13.36,4,3,2
0,0,1,0,0,0,0,1,0,.115,.063,.061,.079,3,53,8.07,4,3,2
0,0,1,0,0,0,0,1,0,.115,.063,.061,.079,1,53,17.04,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.041,3,53,33.02,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.041,2,53,14.7,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.041,2,53,24.14,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.041,2,53,6.7,4,3,2
0,0,1,0,0,0,0,0,0,.115,.086,.061,.079,1,53,17.5,4,3,1
0,0,1,0,0,0,0,0,0,.115,.086,.061,.079,1,53,53.49,4,3,1
0,0,1,0,0,0,0,0,0,.115,.086,.061,.079,2,53,2.18,4,3,1
0,0,1,0,0,0,0,0,0,.115,.086,.061,.079,2,53,12.01,4,3,1
0,0,1,0,0,0,0,0,0,.115,.063,.061,.079,2,53,7.12,4,3,1
0,0,1,0,0,0,0,0,0,.115,.063,.061,.079,2,53,24.84,4,3,3
1,0,0,0,0,1,0,0,0,.083,.063,.057,.079,18,53,28.2,4,3,0
1,0,0,0,0,1,0,0,0,.083,.063,.057,.079,1,53,11.32,4,3,0
0,1,0,0,0,0,0,0,1,.042,.039,.061,.06,5,53,19.36,4,3,2
0,0,1,0,0,0,0,0,1,.052,.031,.061,.06,2,53,19.98,4,3,4
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,1,53,5.48,4,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,2,53,13.89,4,3,0
1,0,0,0,0,0,0,0,1,.115,.05,.061,.063,4,53,5.76,4,3,0
0,0,1,0,0,0,0,0,0,.115,.063,.061,.063,2,53,21.76,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.063,2,53,27.28,4,3,2
0,0,1,0,0,0,0,0,0,.115,.063,.061,.063,2,53,11.26,4,3,2
1,0,0,0,0,0,0,0,0,.055,.063,.061,.063,1,53,58.79,4,3,0
1,0,0,0,0,0,0,0,0,.055,.063,.061,.063,2,53,6.16,4,3,0
1,0,0,0,0,0,0,0,0,.055,.063,.061,.063,1,53,2.27,4,3,0
1,0,0,0,0,0,0,0,0,.085,.063,.061,.063,8,53,17.18,4,3,0
1,0,0,0,0,0,0,0,0,.085,.063,.061,.063,1,53,4.46,4,3,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,20,54,23.41,6,2,2
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,2,54,35.86,6,2,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,2,54,22.52,6,2,1
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,2,54,9.98,6,2,1
1,0,0,0,0,0,0,0,0,.108,.09,.05,.079,4,54,17.89,6,2,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,3,54,20.67,6,2,1
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,5,54,30.08,6,2,1
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,2,54,8.37,6,2,1
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,4,54,13.46,6,2,1
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,54,8.59,6,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,54,1.69,6,2,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,3,54,17.12,6,2,1
1,0,0,0,0,0,1,0,0,.044,.079,.05,.079,1,54,10.54,6,2,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,4,54,18.69,6,2,1
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,54,15.26,6,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,54,11.9,6,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,54,23.29,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.05,.079,4,54,18.59,6,2,0
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,1,54,4.33,6,2,1
0,0,1,0,0,0,0,0,0,.103,.081,.049,.079,4,54,46.46,6,2,1
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,54,5.65,6,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,54,25.76,6,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.061,.081,1,54,6.17,6,2,0
1,0,0,0,0,0,1,0,0,.103,.082,.049,.079,1,54,12.11,6,2,0
1,0,0,0,0,0,1,0,0,.103,.082,.049,.079,2,54,12.87,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.05,.079,1,54,4.53,6,2,0
1,0,0,0,0,0,0,0,0,.103,.085,.049,.079,3,54,11.22,6,2,0
1,0,0,0,0,0,0,0,0,.103,.085,.049,.079,5,54,43.47,6,2,0
1,0,0,0,0,0,0,0,0,.111,.093,.05,.082,1,54,10.52,6,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,54,23.12,6,2,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,6,54,10.75,6,2,0
1,0,0,0,0,0,0,0,0,.104,.09,.049,.079,2,54,14.01,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,5,54,33.17,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,2,54,3.06,6,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.079,3,54,34.45,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,2,54,17.85,6,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,4,54,29.51,6,2,0
1,0,0,0,0,0,0,0,0,.109,.09,.049,.079,3,54,19.38,6,2,0
1,0,0,0,0,0,0,0,0,.109,.09,.049,.079,4,54,17.92,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.061,.081,3,54,10.59,6,2,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,54,33.65,6,2,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,3,54,17.31,6,2,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,4,54,17.24,6,2,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,5,54,31.85,6,2,0
1,0,0,0,0,0,0,0,0,.115,.09,.049,.079,1,54,14.75,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,4,54,11.34,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,2,54,17.38,6,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.061,.081,3,54,30.12,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,4,54,22.84,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.061,.081,1,54,6.74,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.061,.081,3,54,7.47,6,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.079,1,54,18.07,6,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,1,54,24.82,6,2,0
1,0,0,0,0,0,0,1,0,.115,.081,.031,.079,6,54,14.46,6,2,0
1,0,0,0,0,0,1,0,0,.108,.042,.05,.079,4,54,36.73,6,2,0
1,0,0,0,0,0,0,0,0,.115,.085,.046,.079,5,54,11.09,6,2,0
1,0,0,0,0,0,0,0,0,.115,.085,.046,.079,1,54,4.97,6,2,0
1,0,0,0,0,0,0,0,0,.108,.048,.05,.079,4,54,41.26,6,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,3,54,30.81,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,54,17.67,6,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,4,54,2.57,6,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,1,54,2.95,6,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,2,54,44.02,6,2,0
1,0,0,0,0,0,0,0,0,.108,.074,.05,.079,5,54,15.17,6,2,0
1,0,0,0,0,0,0,0,0,.084,.086,.054,.079,5,54,77.03,6,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,2,54,9.52,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,15,54,5.27,6,2,0
1,0,0,0,0,1,0,0,0,.104,.086,.054,.079,1,54,16.46,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,54,23.76,6,2,0
1,0,0,0,0,0,0,0,0,.125,.086,.061,.086,2,54,48.64,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,3,54,26.9,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,6,54,25.95,6,2,0
1,0,0,0,0,0,0,0,0,.108,.049,.05,.079,7,54,25.24,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,1,54,7.36,6,2,0
1,0,0,0,0,0,0,0,0,.108,.074,.05,.079,7,54,39.55,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,54,15.4,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,2,54,17.12,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,54,17.36,6,2,0
1,0,0,0,0,0,0,0,0,.056,.086,.05,.086,5,54,9.95,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,54,15.16,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,54,15.48,6,2,0
1,0,0,0,0,0,0,0,0,.095,.087,.068,.094,2,54,13.22,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,54,19.35,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,54,5.75,6,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.079,3,54,23.28,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,54,35.68,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,54,4.52,6,2,0
1,0,0,0,0,0,0,0,0,.125,.086,.061,.086,1,54,20.43,6,2,0
1,0,0,0,0,0,0,0,0,.054,.049,.05,.079,1,54,17.42,6,2,0
1,0,0,0,0,0,0,0,0,.125,.086,.061,.086,3,54,13.53,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,54,23.18,6,2,0
1,0,0,0,0,1,0,0,0,.055,.086,.05,.086,6,54,9.46,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,54,4.66,6,2,0
1,0,0,0,0,1,0,0,0,.125,.086,.061,.086,2,54,12.58,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,54,25.47,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,7,54,39.53,6,2,0
1,0,0,0,0,0,0,1,0,.11,.086,.025,.081,5,54,6.43,6,2,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,1,54,49.11,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,54,13.1,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,2,54,14.13,6,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,4,54,23.99,6,2,0
1,0,0,0,0,0,0,1,0,.11,.086,.042,.081,3,54,24.89,6,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,1,54,20.6,6,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,1,54,15.42,6,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,3,54,17.7,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.044,.081,3,54,1.64,6,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,2,54,18.14,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.025,.079,2,54,21.04,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.059,.079,5,54,17.71,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.025,.079,1,54,13.28,6,2,0
1,0,0,0,0,0,0,0,0,.125,.081,.061,.086,8,54,27.62,6,2,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,4,54,11.95,6,2,0
1,0,0,0,0,0,0,0,0,.125,.081,.061,.086,1,54,42.14,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.061,.081,2,54,14.22,6,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,7,54,36.73,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.026,.081,3,54,8.95,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,54,21.55,6,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,54,10.24,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.061,.081,7,54,15.21,6,2,0
1,0,0,0,0,0,0,0,0,.125,.086,.061,.086,2,54,13.75,6,2,0
1,0,0,0,0,0,0,0,0,.11,.086,.061,.081,4,54,25.86,6,2,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.086,6,54,15.41,6,2,0
